id;google_id;json_volume;previewlink;title;author_id;author_name;publisher;publisherdate;description;categories;pages;rating;language;image
396;XoxYJCwQAoYC;https://www.googleapis.com/books/v1/volumes/XoxYJCwQAoYC;http://books.google.com/books?id=XoxYJCwQAoYC&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=4&source=gbs_api;Robinson Crusoe;236;Daniel Defoe;;1868;;{Castaways};607;3;en;http://books.google.com/books/content?id=XoxYJCwQAoYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
397;TurTWZ8990kC;https://www.googleapis.com/books/v1/volumes/TurTWZ8990kC;http://books.google.com/books?id=TurTWZ8990kC&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=5&source=gbs_api;The Cambridge Companion to Daniel Defoe;238;John Richetti;Cambridge University Press;2009-01-15;Daniel Defoe had an eventful and adventurous life as a merchant, politician, spy and literary hack. He is one of the eighteenth century's most lively, innovative and important authors, famous not only for his novels, including Robinson Crusoe, Moll Flanders, and Roxana, but for his extensive work in journalism, political polemic and conduct guides, and for his pioneering 'Tour through the Whole Island of Great Britain'. This volume surveys the wide range of Defoe's fiction and non-fiction, and assesses his importance as writer and thinker. Leading scholars discuss key issues in Defoe's novels, and show how the man who was once pilloried for his writings emerges now as a key figure in the literature and culture of the early eighteenth century.;"{""Literary Criticism""}";;;en;http://books.google.com/books/content?id=TurTWZ8990kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
398;pE0JAAAAQAAJ;https://www.googleapis.com/books/v1/volumes/pE0JAAAAQAAJ;http://books.google.com/books?id=pE0JAAAAQAAJ&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=6&source=gbs_api;Jure Divino: a Satyr;236;Daniel Defoe;;1706;;"{""English literature""}";277;;en;http://books.google.com/books/content?id=pE0JAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
399;tYk9vuJumGkC;https://www.googleapis.com/books/v1/volumes/tYk9vuJumGkC;http://books.google.com/books?id=tYk9vuJumGkC&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=7&source=gbs_api;Serious Reflections During the Life and Surprising Adventures of Robinson Crusoe;236;Daniel Defoe;;1720;;{Castaways};356;;en;http://books.google.com/books/content?id=tYk9vuJumGkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
403;bb8wAAAAMAAJ;https://www.googleapis.com/books/v1/volumes/bb8wAAAAMAAJ;http://books.google.com/books?id=bb8wAAAAMAAJ&q=Daniel+Defoe&dq=Daniel+Defoe&hl=&cd=11&source=gbs_api;Daniel Defoe;239;James Joyce;;1964;;"{""Literary Criticism""}";27;;en;http://books.google.com/books/content?id=bb8wAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
404;4zJcAAAAQAAJ;https://www.googleapis.com/books/v1/volumes/4zJcAAAAQAAJ;http://books.google.com/books?id=4zJcAAAAQAAJ&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=12&source=gbs_api;An Essay on the Regulation of the Press;236;Daniel Defoe;;1704;;{};24;;en;http://books.google.com/books/content?id=4zJcAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
405;IkFpAZDyB_kC;https://www.googleapis.com/books/v1/volumes/IkFpAZDyB_kC;http://books.google.com/books?id=IkFpAZDyB_kC&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=13&source=gbs_api;Roxana;236;Daniel Defoe;Broadview Press;2009-04-14;Almost three hundred years after its first publication, Roxana continues to challenge readers, who, though compelled by Roxana’s story, are often baffled by her complex relationships to her children, her fortune, and her vices. As one of Daniel Defoe’s four major fictions, Roxana has long been understood as central to the history of the novel, and provides readers with Defoe’s sharpest and most specific commentary on the complexities of life in seventeenth-century London. This edition offers a range of contemporary documents that will help readers understand the struggles of Roxana’s life as series of metaphoric engagements with pressing issues of her time.;{Fiction};420;;en;http://books.google.com/books/content?id=IkFpAZDyB_kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
406;VTukBgAAQBAJ;https://www.googleapis.com/books/v1/volumes/VTukBgAAQBAJ;http://books.google.com/books?id=VTukBgAAQBAJ&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=14&source=gbs_api;The Life of Daniel Defoe;238;John Richetti;John Wiley & Sons;2015-08-17;The Life of Daniel Defoe examines the entire range of Defoe s writing in the context of what is known about his life and opinions. Features extended and detailed commentaries on Defoe s political, religious, moral, and economic journalism, as well as on all of his narrative fictions, including Robinson Crusoe Places emphasis on Defoe s distinctive style and rhetoric Situates his work within the precise historical circumstances of the eighteenth–century in which Defoe was an important and active participant Now available in paperback;"{""Biography & Autobiography""}";424;;en;http://books.google.com/books/content?id=VTukBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
407;c48joQJhpfkC;https://www.googleapis.com/books/v1/volumes/c48joQJhpfkC;http://books.google.com/books?id=c48joQJhpfkC&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=15&source=gbs_api;Daniel Defoe;240;Robert James Merrett;University of Toronto Press;2013;A highly conscious wordsmith, Daniel Defoe used expository styles in his fiction and non-fiction that reflected his ability to perceive material and intellectual phenomena from opposing, but not contradictory perspectives. Moreover, the boundaries of genre within his wide-ranging oeuvre can prove highly fluid. In this study, Robert James Merrett approaches Defoe's body of work using interdisciplinary methods that recognize dialectic in his verbal creativity and cognitive awareness. Examining more than ninety of Defoe's works, Merrett contends that this author's literariness exploits a conscious dialogue that fosters the reciprocity of traditional and progressive authorial procedures. Along the way, he discusses Defoe's lexical and semantic sensibility, his rhetorical and aesthetic theories, his contrarian theology, and more. Merrett proposes that Defoe's contrarian outlook celebrates a view of consciousness that acknowledges the brain's bipartite structure, and in so doing illustrates how cognitive science may be applied to further explorations of narrative art.;"{""Biography & Autobiography""}";409;;en;http://books.google.com/books/content?id=c48joQJhpfkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
408;1O5bAAAAQAAJ;https://www.googleapis.com/books/v1/volumes/1O5bAAAAQAAJ;http://books.google.com/books?id=1O5bAAAAQAAJ&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=16&source=gbs_api;A Hymn to the Pillory;236;Daniel Defoe;;1708;;{};15;;en;http://books.google.com/books/content?id=1O5bAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
409;-iZcAAAAQAAJ;https://www.googleapis.com/books/v1/volumes/-iZcAAAAQAAJ;http://books.google.com/books?id=-iZcAAAAQAAJ&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=17&source=gbs_api;A journal of the plague year [signed H.F.].;236;Daniel Defoe;;1722;;{};;3.5;en;http://books.google.com/books/content?id=-iZcAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
410;dz6bO8hEDzcC;https://www.googleapis.com/books/v1/volumes/dz6bO8hEDzcC;http://books.google.com/books?id=dz6bO8hEDzcC&pg=PA4&dq=Daniel+Defoe&hl=&cd=18&source=gbs_api;Daniel Defoe;241;Maximillian E. Novak;Oxford University Press on Demand;2003;Daniel Defoe led an exciting and indeed precarious life. A provocative pamphleteer and journalist, a spy and double agent, a revolutionary and a dreamer, he was variously hunted by mobs with murderous intent and treated as a celebrity by the most powerful leaders of the country. Imprisoned many times, pilloried and reviled by his enemies, through it all he managed to produce some of the most significant literature of the eighteenth century. Daniel Defoe: Master of Fictions is the first biography to view Defoe's complex life through the angle of vision that is most important to us as modern readers--his career as a writer. Maximillian Novak, a leading authority on Defoe, ranges from the writer's earliest collection of brief stories, which he presented to his future wife under the sobriquet Bellmour, to his Compleat English Gentleman, left unpublished at his death. Novak illuminates such works as Robinson Crusoe and Moll Flanders, novels that changed the course of fiction in their time and have remained towering classics to this day. And he reveals a writer who was a superb observer of his times--an age of dramatic historical, political, and social change. Indeed, through his many pamphlets, newspapers, books of travel, and works of fiction, Defoe commented on everything from birth control to the price of coal, and from flying machines to the dangers of the plague. Beautifully and authoritatively written, this is the first serious, full-scale biography of Defoe to appear in a decade. It gives us, for the first time, a full understanding of the thought and personal experience that lie behind some of the great works of English literature.;"{""Biography & Autobiography""}";756;3;en;http://books.google.com/books/content?id=dz6bO8hEDzcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
411;-QyVNjkgEPUC;https://www.googleapis.com/books/v1/volumes/-QyVNjkgEPUC;http://books.google.com/books?id=-QyVNjkgEPUC&pg=PA128&dq=Daniel+Defoe&hl=&cd=19&source=gbs_api;Daniel Defoe and Diplomacy;242;William James Roosen;Susquehanna University Press;1986;Daniel Defoe's ideas on international relations and diplomacy show that he was a diplomatic realist who was concerned with such topics as the dangers of universal monarchy, the balance of power, just wars, the rights and responsibilities of diplomatic agents, and the operations of alliances.;"{""Literary Criticism""}";144;;en;http://books.google.com/books/content?id=-QyVNjkgEPUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
412;DJVeWD6DrzkC;https://www.googleapis.com/books/v1/volumes/DJVeWD6DrzkC;http://books.google.com/books?id=DJVeWD6DrzkC&pg=PA184&dq=Daniel+Defoe&hl=&cd=20&source=gbs_api;The Bi-sexuality of Daniel Defoe;243;Leo Abse;Karnac Books;2006;Leo Abse here questions the genius of Daniel Defoe while illuminating some of the unknown and misconceived aspects of his life. Defoe was known in his time as a prolific journalist and pamphleteer, and his stance and opinion gave rise to criticism and controversy. Contradictory readings of the man behind the masks confused the comprehension of his literary genius. Concealment and dissembling punctuated Defoe's life and work. Following Freud's approach, his essay on Leonardo da Vinci, and Ehrenzweig's Gestalt therapy, Abse undertakes the complex task of uncovering the artist's personality and the source of his creativity. Abse does this by confronting various psychoanalytic hypotheses regarding Defoe in order to understand his work. This book is an original, well-documented, and compelling cross-disciplinary approach to identity issues and creative genius. It will be of interest to a wide range of readership from students to practitioners or the general public.;{Psychology};308;;en;http://books.google.com/books/content?id=DJVeWD6DrzkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
414;ciq4JUYo6qwC;https://www.googleapis.com/books/v1/volumes/ciq4JUYo6qwC;http://books.google.com/books?id=ciq4JUYo6qwC&pg=PA566&dq=Daniel+Defoe&hl=&cd=22&source=gbs_api;Daniel Defoe'S Moll Flanders;244;Defoe;Pearson Education India;2007-09-01;;{};636;;en;http://books.google.com/books/content?id=ciq4JUYo6qwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
415;n0ABAAAAQAAJ;https://www.googleapis.com/books/v1/volumes/n0ABAAAAQAAJ;http://books.google.com/books?id=n0ABAAAAQAAJ&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=23&source=gbs_api;Daniel Defoe: his life, and recently discovered writings: extending from 1716 to 1729, by W. Lee;245;William Lee (inspector, gen. board of health);;1869;;{};;;en;http://books.google.com/books/content?id=n0ABAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
416;KnpaAAAAMAAJ;https://www.googleapis.com/books/v1/volumes/KnpaAAAAMAAJ;http://books.google.com/books?id=KnpaAAAAMAAJ&q=Daniel+Defoe&dq=Daniel+Defoe&hl=&cd=24&source=gbs_api;Daniel Defoe;246;Francis Watson;;1952;;"{""Literary Criticism""}";240;;en;http://books.google.com/books/content?id=KnpaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
417;r9E0AAAAMAAJ;https://www.googleapis.com/books/v1/volumes/r9E0AAAAMAAJ;http://books.google.com/books?id=r9E0AAAAMAAJ&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=25&source=gbs_api;Roxana;236;Daniel Defoe;D. A. Talboys;1840;;{};428;1;en;http://books.google.com/books/content?id=r9E0AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
418;_FfkBKVl0o4C;https://www.googleapis.com/books/v1/volumes/_FfkBKVl0o4C;http://books.google.com/books?id=_FfkBKVl0o4C&printsec=frontcover&dq=Daniel+Defoe&hl=&cd=26&source=gbs_api;The Adventures of Robinson Crusoe;236;Daniel Defoe;ABDO;2002-01-01;During one of his several adventurous voyages in the 1600s, an Englishman becomes the sole survivor of a shipwreck and lives on a deserted island for more than twenty-eight years.;"{""Juvenile Fiction""}";230;4;en;http://books.google.com/books/content?id=_FfkBKVl0o4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
